Hydrogen,Methane,Acethylene,Ethylene,Health Index,Life Expectancy,Status
9.675666141341164,15.454656587639882,1.8286930019396905,12.259556788702394,85.70460370793286,14.295396292067139,1
12.801020317667163,13.550820367170992,1.5080370696865844,13.971102599525771,99.16637047609174,0.8336295239082574,1
13.200654190149194,5.508382534881903,0.15443625374996806,13.870864242651173,99.09049942723132,0.9095005727686782,1
7.7728168328829055,7.157828539866089,0.8359393927098343,12.798755458576238,96.325236386684,3.674763613316003,1
70.611422444871,43.10090327011646,19.06899768876193,30.671812785976293,48.85734579637184,51.14265420362816,0
76.95684100213477,71.88127789408888,26.84277650614309,74.64040986737616,37.92021248679025,62.07978751320975,0
109.57956700617999,72.43810729660639,22.491259895616793,52.788880484632145,31.211100462348814,68.78889953765119,0
72.18454036093944,78.2457940898924,11.584557395791453,70.45516063592578,55.3177192547368,44.6822807452632,0
61.864492268026474,83.5654800233597,9.552512442809457,42.602728056683645,15.559874115307567,84.44012588469243,0
88.97608837208452,98.55112476775207,22.133224120538944,74.25377756729102,34.63125521454296,65.36874478545704,0
115.53083419125467,70.97802089807172,8.58324883191568,46.40609233037897,10.567682238370953,89.43231776162905,0
98.7220857672481,59.377388376474755,20.887062788016195,25.59607083141641,33.43303209970631,66.56696790029369,0
89.90428190625555,87.71117168612221,28.685065311349067,74.7960087030595,12.815163784091867,87.18483621590813,0
56.8023545639538,56.24993507572445,20.660431913269335,30.020767223237346,15.940895813403596,84.0591041865964,0
93.05050586894188,66.33828524233817,16.539738376543482,42.56225006747282,15.876312338855243,84.12368766114476,0
119.30376950729843,44.70738288053596,22.152340805731768,77.25340818779426,42.460515105803175,57.539484894196825,0
59.80588106655668,41.521044604927454,18.081563590813367,77.28339308156558,47.30224396327117,52.69775603672883,0
86.28307566546158,97.7589048806755,20.003569364950568,56.53908384678074,39.16843825485798,60.83156174514202,0
111.41611503495687,90.15880723073235,28.712225793083554,59.75104666933896,58.10862742372709,41.89137257627291,0
101.85380324279431,81.75845236562188,16.494258031617033,49.66450370880759,28.743528976185203,71.2564710238148,0
98.79110186966875,64.53717666485619,29.14619240412611,41.12659244339355,24.285604314093035,75.71439568590696,0
99.17388587909764,50.39765920425074,27.917714123033402,43.076549995345374,53.429956409473014,46.570043590526986,0
75.16438058538286,49.38622256026516,12.307404965364523,61.988515084237115,21.17979192597263,78.82020807402736,0
70.55142909851453,55.01457388987572,9.52594861925364,66.3805991190724,58.161126972030566,41.838873027969434,0
106.65528088349595,72.95359988236723,10.217116030303387,68.53684740492167,10.607723734490817,89.39227626550918,0
106.70793762754266,82.87575536200373,8.400880164334094,68.42899785370047,58.493941335381955,41.506058664618045,0
110.69506230060726,79.61184260306388,10.077745136630424,30.01633566767797,12.157995597528807,87.84200440247119,0
113.92683867895299,56.79603381675657,23.026149015159852,52.19311675864198,54.557155684903556,45.442844315096444,0
85.79396792026564,97.29191683979164,9.566150266125037,28.165731800915434,36.385055454314994,63.614944545685006,0
85.10614062810397,84.2738150017461,15.017463866462748,55.22408852780545,59.64823980596502,40.35176019403498,0
105.88066252767426,73.26124315068404,26.587256841328,49.284177575535736,13.689828236769943,86.31017176323006,0
95.49747515444356,76.70324477406113,8.51198258618817,73.82373005170649,37.69271422006604,62.30728577993396,0
99.13768140803924,65.1760037456674,25.91830661695659,44.30032569036433,58.46512678095495,41.53487321904505,0
105.70548686052707,54.86385937006945,14.200805045014798,31.438685903518323,36.15489220850744,63.84510779149256,0
112.30037392722964,61.35836071907569,10.599626207676437,32.86454251290597,41.46993190676312,58.53006809323688,0
73.65966097960751,85.47076662786215,23.328217638011314,66.88308474446097,44.78743444923086,55.21256555076914,0
76.29080668479608,40.863609317785354,21.83674262915745,59.00199348239436,32.72705323838866,67.27294676161134,0
56.57873578886083,46.964358430414975,27.304384297595163,30.561747186753465,41.377904004203174,58.622095995796826,0
90.47960986973217,42.760158521305165,24.17156296368549,29.62587433632486,39.21571559615501,60.78428440384499,0
52.515959165771946,42.44372813913821,25.676580468466668,63.553302230251596,55.057900524549446,44.942099475450554,0
82.59186126927221,91.32763504066043,14.204760596568743,29.001965350030645,12.272319017072894,87.72768098292711,0
87.98512442953037,82.21947156280143,11.903669963153902,70.20230326096959,24.048159479611517,75.95184052038849,0
70.05788764897991,68.45042974523952,24.513524536098885,63.84332249360729,57.520574203827934,42.479425796172066,0
91.35832823983075,45.870049639060085,25.75036426387981,29.474182935304487,54.51318919454582,45.48681080545418,0
52.13501749573346,69.49695250700994,29.791113124014814,29.666074274685556,32.782837639285646,67.21716236071435,0
52.61437321244501,68.40830624683394,17.07758889205138,79.26517681756465,41.00662989007684,58.99337010992316,0
107.58203924617608,50.39211219460091,16.18439788744123,45.58489376658662,23.869059149056632,76.13094085094338,0
75.2133448987884,66.03109895427838,25.08108513632393,45.385318088679,19.406057986188067,80.59394201381193,0
58.894235885631936,63.91028406384241,15.497677885566393,69.70397619916264,33.18492024699911,66.81507975300089,0
86.5570282038363,76.95100588313298,28.476661163278425,77.09867175611222,27.66761140130264,72.33238859869736,0
103.89954871690276,78.10561905205863,26.88508054054626,79.23005851025789,39.1828055925436,60.8171944074564,0
65.10747192477902,42.71824058632267,17.437868602250404,66.43580018924179,13.88673184824924,86.11326815175076,0
93.60233330733001,62.47675687758827,24.519163491412943,45.69427720420037,58.71974038330833,41.28025961669167,0
55.97432254956376,77.55159494285418,24.599943229863012,29.59253941842678,59.31053722398014,40.68946277601986,0
